name,id
Anthony Quinn,125
Jeb Stuart Adams,126
Faye Wong,127
Randall Duk Kim,128
Annabelle Gurwitch,129
Atsushi Ida,130
Luke Treadaway,131
Nicholas Cassim,132
Avijit,133
Pat McNamara,134
Beverly Todd,135
Esther Vriesendorp,136
Alicia Goranson,137
Carrie-Anne Moss,138
Maurice Gibb,139
Paul Morrissey,140
Mike Hagerty,141
Renato Scarpa,142
Alessandro Nivola,143
Arthur Edmund Carewe,144
Dave Thomas,145
Alejandro Jodorowsky,146
Terry Pheto,147
Joe Flaherty,148
Jenny Lewis,149
Jill St. John,150
Rafe Spall,151
Isiah Whitlock Jr.,152
Yuen Qiu,153
Chaim Topol,154
Tom Waits,155
Johanna Gastdorf,156
Armin Mueller-Stahl,157
William Roerick,158
Gyurme Tethong,159
Estelle Parsons,160
Rod Steiger,161
Tom Long,162
Scott Wilson,163
Wallace Beery,164
Dom DeLuise,165
Greta Scacchi,166
Stephen Elliott,167
Harold Russell,168
Seiichi Tanabe,169
Margarita Levieva,170
Vonte Sweet,171
Nachi Nozawa,172
Nell Carter,173
Audra Lindley,174
Joseph Diamand,175
Otis,176
Patrick Mercado,177
Augusta Ciolli,178
Viola Harris,179
Noah Young,180
Ernest Torrence,181
Harvey Lembeck,182
Stefania Girolami Goodwin,183
Morris Chestnut,184
Erica Carlson,185
Fernando Lamas,186
Michael Yarmush,187
Simon Pegg,188
Dick Sargent,189
Cam Clarke,190
Mildred Davis,191
Jeni Courtney,192
Molly Dunsworth,193
Del Henney,194
Morgan Freeman,195
James Coco,196
Charles Winninger,197
Jan Tříska,198
Michael Copon,199
Ethan Hawke,200
Minna Gombell,201
Kwon Hyuk-Ho,202
Phil Collins,203
Roscoe Karns,204
Delia Casanova,205
Haji,206
Stacey Travis,207
Marcella Plunkett,208
Jane Akre,209
Sigge Fürst,210
David Arkin,211
Daniel Boulanger,212
Brian J. White,213
Angelo Janotti,214
Reynaldo Arenas,215
Joanna 'JoJo' Levesque,216
Tori Spelling,217
Johanna Hofer,218
Kim Darby,219
Henri Delannoy,220
Betsy Blair,221
Monica Potter,222
Maximilian Schell,223
Robert Jacks,224
Murray Head,225
"Harry Carey, Jr.",226
Liza Lapira,227
Ellen Pompeo,228
Brandi Burkett,229
Frederick Lau,230
Reggie Lee,231
Pat Hingle,232
Lacey Chabert,233
Jerry Hardin,234
Gary Oldman,235
Amedeo Nazzari,236
Erin Daniels,237
Isabelle Huppert,238
Lee Young-ae,239
Valeska Gert,240
Cornelia Otis Skinner,241
Ely Pouget,242
Curtis Benton,243
Sahaphap Tor,244
Jackie Sawiris,245
Jessica Stroup,246
Marla Adams,247
Eric Porter,248
Mildred Clinton,249
Vyacheslav Melekhov,250
Jean-Marc Stehlé,251
Lily Tomlin,252
George Tyne,253
Agnes Ayres,254
Jeffrey Donovan,255
Emma Rigby,256
Gloria Gómez,257
Mary Martin,258
Michele Lee,259
Sei Ashina,260
Mara Hobel,261
M. Emmet Walsh,262
Michael Ruppert,263
Tyler Labine,264
Anderson Ballesteros,265
Jimmy Barnatán,266
Jonathan Ward,267
Nadia Gray,268
Lennie James,269
Enrique Murciano,270
Audie England,271
Joan Fontaine,272
Béatrice Dalle,273
Ida Lupino,274
James Nesbitt,275
Catherine Tanvier,276
Allen Joseph,277
Dennis Farina,278
Sophie Guillemin,279
Brian Doyle-Murray,280
Zoë Bell,281
Levy Easterly,282
Susy Andersen,283
Lyle Talbot,284
Nino Martini,285
Kate McNeil,286
Carey Loftin,287
Pier-Gabriel Lajoie,288
Alice Playten,289
Fritz Greve,290
Cynthia Nixon,291
Brandon Hardesty,292
Toby Stephens,293
Jo Morrow,294
John Raines,295
Feridun Koc,296
James Hampton,297
Akemi Yamaguchi,298
Charlotte d'Amboise,299
John T. Bambury,300
Kate Nauta,301
Billy Crudup,302
Sam Elliott,303
James Dunn,304
Luise Rainer,305
Fritz Lang,306
Michael Clark,307
Rob Riggle,308
Jada Pinkett Smith,309
Bruce Byron,310
Ulrich Noethen,311
Rachael Harris,312
Joshua Seth,313
Al Franken,314
Esther Wurmfeld,315
Joe Swanberg,316
Christopher Lee,317
Adrian Lester,318
Faith Wladyka,319
Thiago Martins,320
Setsuko Hara,321
Linh Đan Phạm,322
Anna Wing,323
Robert Nadir,324
Janet McTeer,325
Mary Jo Smith,326
Cindy Williams,327
Cyril Collard,328
Tess Liu,329
George Coe,330
Bernard Fox,331
Ed Koch,332
Jason Tam,333
Marcos Luna,334
Adel Karam,335
Clark Gregg,336
Josef Sommer,337
Will Arnett,338
John Dunsworth,339
Errol Flynn,340
Sebastian Rudolph,341
David Wiberg,342
Dale Midkiff,343
Behzad Dorani,344
Candela Fernández,345
Sarah Badel,346
Antonella Ponziani,347
Kimika Yoshino,348
Adam Boyd,349
Abdul Salis,350
Bernard Lee,351
KaDee Strickland,352
PJ DeBoy,353
Kate Jackson,354
Alfonso De Grazia,355
K Callan,356
Danielle Panabaker,357
Aubrey Plaza,358
Anthony Quayle,359
Kirstie Alley,360
Elma Karlowa,361
Glenn Gyorffy,362
Herb Alpert,363
Melinda Dillon,364
Carmelo Di Mazzarelli,365
Little Richard,366
Karen Duffy,367
David Villalpando,368
Chatchai Plengpanich,369
Vinny Argiro,370
Jean-Hugues Anglade,371
Tanvi Azmi,372
Robert Lepage,373
Jaromír Kalina ,374
Chris Doran,375
Rubén Ochandiano,376
Chris Kelly,377
Janusz Gajos,378
Cantinflas,379
Colin Friels,380
Judy Garland,381
Max Showalter,382
Breckin Meyer,383
Chelsea Kane,384
Ella Raines,385
Nick Moncrief,386
Levi Miller,387
Jack Holt,388
Cora Miao,389
Alfred Ryder,390
Larry Drake,391
Ella Connolly,392
François Leterrier,393
Veikko Sinisalo,394
Daniel Baldwin,395
Thomas Gomez,396
Janis Paige,397
Brian Tee,398
Adrienne King,399
Scott G. Anderson,400
Sophia Loren,401
Juan Diego Botto,402
Richard Grove,403
Masuhiro Yamamoto,404
Ted Ross,405
Mike Connors,406
Chiu Liu-Kong,407
Octavia St. Laurent,408
Isabel Glasser,409
Tudi Wiggins,410
Tom Baker,411
Anna Loos,412
Joanne Dru,413
Linus Roache,414
Warren Mitchell,415
Bret McKenzie,416
Brittany Boyd,417
C. Aubrey Smith,418
Susan Strasberg,419
Patty McCormack,420
Tate Donovan,421
Thomas G. Waites,422
Kip Pardue,423
Peggy Maurer,424
Frank Pietrangolare,425
Madison Wolfe,426
Brooks Benedict,427
Shigeru Chiba,428
Bernie Van De Yacht,429
Saul Williams,430
Whoopi Goldberg,431
Jan Kraus,432
Sherry Miller,433
Lucie Arnaz,434
Connie Young,435
Roger Duchesne,436
David Yost,437
Don Scardino,438
Sarah Rowland Doroff,439
Laurent Malet,440
Denise Crosby,441
Bert Freed,442
Lauren Lee Smith,443
Bengt C.W. Carlsson,444
Earl Rowe,445
Richard Wattis,446
Bonita Granville,447
Stefano Accorsi,448
Manoel de Oliveira,449
Jim Parrack,450
Cory Booker,451
Kim Ok-vin,452
Claudia Drake,453
Abby Epstein,454
Richard Roundtree,455
Martin Gregor,456
Dorien Thomas,457
Flaminia Cinque,458
Gabriel Mann,459
John Qualen,460
Eddie Albert,461
Jean Stapleton,462
Roy Chiao,463
Anupam Kher,464
Joseph Bottoms,465
Michael Sacks,466
Christina Applegate,467
Sarah Rosenberg,468
Carroll Baker,469
Luke Grimes,470
Mira Barkhammar,471
Joanna Page,472
Montrail 'Money' Brown ,473
Tim Robbins,474
Tariq Ali,475
Marc Blucas,476
Kurtwood Smith,477
Pierre Leymarie,478
James Laurenson,479
Arthur Hill,480
Virginia Field,481
Adam Bousdoukos,482
Christian Clavier,483
Filip Šovagović,484
Michelle Abercromby,485
Kurt Kreuger,486
Satoshi Tsumabuki,487
Johan Liljemark,488
Evan Arnold,489
Stacy Valentine,490
Blake Boyd,491
Anna Mae Routledge,492
Peter Behn,493
Lily Li Li-Li,494
Christopher Walken,495
John McMartin,496
Ike Ogut,497
Helen Walker,498
Reinhard Heydrich,499
Renée Jones,500
Glenn Hughes,501
Alan Hewitt,502
Carrie Lorraine,503
William Finley,504
Torkel Petersson,505
Ma Jing-Wu,506
Adam Wingard,507
Howard Stern,508
Jessica Brooks Grant,509
Chieko Nakakita,510
Fabiana Formica,511
Joan Blackman,512
İdil Üner,513
Phillip Glasser,514
Aml Ameen,515
Jennifer Lowry,516
Mark Ryder,517
Tom Wolfe,518
Sandy Martin,519
Juliane Koepcke,520
Trace Beaulieu,521
Anny Duperey,522
Pepper LaBeija,523
Miki Manojlović,524
Bill Melendez,525
Brian H. Dierker,526
Tara Strong,527
Maude Barlow,528
Mark Patton,529
Raffaella Carrà,530
Betty Garde,531
Gina Torres,532
Teri Hatcher,533
Linda Bassett,534
Malcolm Terris,535
Daniel Sarky,536
Diana Bang,537
Colleen Dewhurst,538
John Hensley,539
Pål Sverre Hagen,540
Mikhail Pugovkin,541
Richard Schiff,542
Renee Leblanc,543
Bruno Garcia,544
Bill Robinson,545
Percy Herbert,546
Charles Vanel,547
Zain Pais,548
Kate Maberly,549
Chris Adler,550
Ivar Brogger,551
Josh Hutcherson,552
Larry the Cable Guy,553
Jesper Christensen,554
Sam Hayes,555
Michael Gwynn,556
Clint Walker,557
Joan Staley,558
Javier Cámara,559
Kevin Bishop,560
Michelan Sisti,561
Tim Streeter,562
Shirley Douglas,563
Jack Noseworthy,564
Derek Luke,565
Melissa Robertson,566
J.J. Johnson,567
Len Cariou,568
Roscoe Ward,569
Nina Hoss,570
Shunji Kasuga,571
Josh Flitter,572
Jackie Joseph,573
Micheál MacLiammóir,574
Dori Whitaker,575
Chloe Hunter,576
Stew Albert,577
Ondřej Vetchý,578
Sandra Prinsloo,579
Aisling O'Sullivan,580
Simon Yam,581
Don Diamond,582
Oded Fehr,583
John Rubinstein,584
Robin Williams,585
Lexa Doig,586
Laurence Fox,587
Mario Sponzo,588
Alan Arkin,589
Shannyn Sossamon,590
Trystan Pütter,591
Rooney Mara,592
Harvey Fierstein,593
Betty Schneider,594
AJ Bowen,595
Varhan Orchestrovich Bauer ,596
Finnegan Williams,597
Franklyn Ajaye,598
Nane Germon,599
Andrew Bagby,600
Jordana Spiro,601
Georg H. Schnell,602
Eddie Bracken,603
Michael Ansara,604
Emmanuelle Vaugier,605
Rihanna,606
George Raft,607
Ruth White,608
J.T. Walsh,609
Colloseo Schulzendorf,610
Betty Kennedy,611
Wayne Duvall,612
Tony Mascia,613
Kenneth Cranham,614
Anthony Barrile,615
George Tobias,616
Myrtle Vail,617
Alfred Burke,618
Wolfgang Reichmann,619
James Cameron,620
Ariel Gade,621
David Tomlinson,622
Francesc Orella,623
Didi Conn,624
Kathy Lester,625
Lusia Strus,626
Kelly Blatz,627
Lee Young-hoon,628
Patty Duke,629
Michael Richards,630
David Dorfman,631
Reginald Denny,632
Charlie Creed-Miles,633
Antonio Gades,634
Trey Wilson,635
Jeff Ament,636
Brandon Ratcliff,637
Hartley Power,638
Fredro Starr,639
Sarah Laborde,640
Jason Raize,641
Shawn Barron,642
Andréas Voutsinas,643
Sam Robards,644
Donatas Banionis,645
Alexis Smith,646
Valerie Wildman,647
Mathilde Seigner,648
Sally Potter,649
Riley Griffiths,650
Sarah Churchill,651
Willie Nelson,652
Tim Thomerson,653
Claudie Blakley,654
Giuseppe Sanfelice,655
Stacia Zhivago,656
Tobin Bell,657
Robert Maloubier,658
Makiko Esumi,659
Phil Lesh,660
Ward Bond,661
Anjelica Huston,662
Geraldine Fitzgerald,663
Thibault de Montalembert,664
Manfred Zapatka,665
Juliet Ellis,666
James Larkin,667
Alyson Hannigan,668
Yôko Naitô,669
Tony Roberts,670
Jack Magner,671
Lou Carnesecca,672
Jorge Julião,673
Mark Harelik,674
David Proval,675
Musetta Vander,676
Jim Youngs,677
David Niven,678
Gustav Fröhlich,679
Kiele Sanchez,680
Angeline Ball,681
Robert Urquhart,682
James Spader,683
Leon Voorberg,684
Maggie Elizabeth Jones,685
Johnny Sheffield,686
Will Hutchins,687
Allan Kolman,688
Parker Posey,689
Peter Lorre,690
Zhijun Ge,691
Harry Andrews,692
Katy Barker,693
Arthur Franz,694
Jay Klaitz,695
Stockard Channing,696
R.G. Armstrong,697
Rosalind Russell,698
Scoot McNairy,699
Kimberly Peirce,700
Birgitte Larsen,701
Mary Wickes,702
Betty Amann,703
Todd Armstrong,704
Kieran Culkin,705
David Fincher,706
Iaia Forte,707
Kim Miyori,708
Charlotte Rampling,709
Harold Gould,710
Cyril Raffaelli,711
Barbara Ferris,712
James Karen,713
Taraji P. Henson,714
Raphael Fejtö,715
Cheng Kang-Yeh,716
David Hasselhoff,717
Osa Massen,718
Óscar Jaenada,719
Paul Rodríguez,720
Kanu Bannerjee,721
Christopher Malcolm,722
Blandine Lenoir,723
Jean Gaven,724
Ray Bolger,725
Maynard Eziashi,726
Dolly Parton,727
Mark Achbar,728
Rose Byrne,729
Tracey Lawrence,730
Anna Hoelck,731
Elaine Friedman,732
Olivera Katarina,733
Hugh Grant,734
Philippe Nahon,735
Henry Wilcoxon,736
Lisa London,737
Henri Garcin,738
Sophie Ward,739
Fay Masterson,740
Don Keith Opper,741
Allen Evangelista,742
Ben Reed,743
Zafer Algöz,744
Charles Paton,745
Simon O'Connor,746
Barbara Adams,747
Maggie McOmie,748
Zainab Jah,749
Julien Bertheau,750
Shireen Crutchfield,751
Amelia Kinkade,752
Eugene Levy,753
José Luis Fernández,754
Kimiko Ikegami,755
Trinidad Silva,756
Johnny Messner,757
Robert Prosky,758
Sham Chin-Bo,759
Huike Zhang,760
Richard Waring,761
David Sibley,762
Johnny Hallyday,763
Douglas Spain,764
Max Ernst,765
Bill Bixby,766
Christian Ulmen,767
Mark Wingett,768
Matt LeBlanc,769
John Harrington Bland,770
Jacqueline Arenal,771
Fred Ward,772
Randolph Braham,773
Steele Stebbins,774
Amanda Peet,775
Dylan Carlson,776
Dash Mihok,777
Mari Aldon,778
Tatum O'Neal,779
Richard Anders,780
Goldie Hawn,781
Gene Dinovi,782
John Zacherle,783
Robert Vogel,784
Amara Karan,785
Ruzica Pichler,786
Bob Peck,787
Santino Fontana,788
Kevin Michael Richardson,789
Johnny Depp,790
Siobhan Fallon,791
Stephen Kramer Glickman,792
Bernardine Dohrn,793
Bibi Naceri,794
Sebastian Rice-Edwards,795
Peter Facinelli,796
Amy Brooks,797
Nina Axelrod,798
Ian McCulloch,799
Sean Nelson,800
Joe Higgins,801
Dave Hill,802
Jess Barker,803
Laia Costa,804
Öner Erkan,805
Miki Kim,806
Rodrigo Santoro,807
Marc Maron,808
Troy Byer,809
Bert Lahr,810
Mamie Gummer,811
Nestor Paiva,812
Hansa Vithal,813
Sid Haig,814
Helen Craig,815
Julian,816
Francine Bergé,817
Bryce Draper,818
Guy Kibbee,819
Patricia Tallman,820
Leon Lai,821
Lionel Stander,822
Kevin James,823
Julia Jentsch,824
Johnathon Schaech,825
Michael Caine,826
Scott Foley,827
Johannes Joner,828
John Hallam,829
Victor Ertmanis,830
Julie Bovasso,831
Natar Ungalaaq,832
Rachel Ward,833
Tou Chung-Hua,834
Carolina Bang,835
Paul Ollivier,836
Romany Malco,837
Patrick Stewart,838
Choi Duck-moon,839
Andrew Keegan,840
Dan Fogler,841
Tamara Mello,842
Jayne Atkinson,843
Javier Bardem,844
Roy Scheider,845
Mohamad Ali Keshavarz,846
Rosie Fellner,847
Maï Anh Le,848
Liam James,849
Kristy Swanson,850
David Margulies,851
Raven Goodwin,852
Jean-Pierre Aumont,853
Glen Berry,854
Rock Duer,855
Jack Bright,856
Françoise Yip,857
Margaret Lindsay,858
Jason Barry,859
Kim Cattrall,860
Karin Well,861
Sotiris Moustakas,862
Frankie Thorn,863
Shiloh Fernandez,864
Lam Tze-chung,865
Vladimir Barsky,866
Nathan Corbett,867
Bing Yin,868
Marla Landi,869
Clément Sibony,870
Pat Corley,871
Hallie Todd,872
Christopher Benjamin,873
Glenn Anders,874
Mark Valley,875
Spalding Gray,876
Sebastian Blomberg,877
Trish Gates,878
Joan Leslie,879
Ilkka Koivula,880
A. Michael Baldwin,881
Doug Berholt,882
Robbie Amell,883
Kevin Rahm,884
William Mervyn,885
Mike Estes,886
Patrick Fontana,887
Chick Ortega,888
Lynch R. Travis,889
Fredrik Neij,890
Kerry Remsen,891
Tenzin Thuthob Tsarong,892
James Garner,893
Tatyana Ali,894
Gene Evans,895
Rebecca Creskoff,896
Salomé Lelouch,897
Gabriel Cosmin Urdes,898
Jason Williams,899
David Weston,900
Alexa Kenin,901
Michael Sharrett,902
Gary Farmer,903
Summer Glau,904
Roger Ebert,905
Chuck Berry,906
Janel Parrish,907
Perry Pirkanen,908
Gerard McSorley,909
Vincent Pastore,910
Victor Rasuk,911
John Krasinski,912
Bill Thornbury,913
Fhi Fan,914
Kate Walsh,915
Tessa Mitchell,916
Miyuki Kuwano,917
Kenjiro Ishimaru,918
Victoria Jackson,919
Kevin Van Hentenryck,920
Robert Coote,921
Miles Mander,922
Ella Hunt,923
Pat McCormick,924
Rashaan Nall,925
Lena Olin,926
Susan May Pratt,927
Laz Alonso,928
Gunter Lamoot,929
Bob Griffith,930
Ann Wedgeworth,931
Marisa Tomei,932
Sam Bottoms,933
Noah Beery,934
Shiori Sekine,935
Hannah Taylor-Gordon,936
Hiroshi Abe,937
Massimo Girotti,938
Reda Kateb,939
Sophia Myles,940
Mark Ruffalo,941
Serafino Profumo,942
Kate Nelligan,943
Lily Rabe,944
Helen Hunt,945
Emmanuel Mouret,946
Elisha Cook Jr.,947
Ted Danson,948
Capucine,949
Piper Perabo,950
John Ericson,951
Bernard Farcy,952
Kelly Wolf,953
Diego Sieres,954
Albert Steinrück,955
Matt Czuchry,956
Jesper Asholt,957
Reynaldo Gallegos,958
Mickey Rooney,959
Hale Appleman,960
Sam Lipsyte,961
David Duchovny,962
Erik Rhodes,963
Hattie McDaniel,964
Veronica Cartwright,965
Jenna Boyd,966
Jean-Luc Bideau,967
Keiko Tomita,968
Charlotte Lewis,969
W.C. Fields,970
Todd Jensen,971
Tomoya Nagase,972
Wallace Shawn,973
Eduardo Blanco,974
Pamela Franklin,975
Oliver Smith,976
Shari Albert,977
Jimmy Karoubi,978
Lucie Mannheim,979
Rob Schneider,980
Frankie Pain,981
Jon Polito,982
Pakak Innuksuk,983
Matt Hollywood,984
Dan Dailey,985
Andrea Riseborough,986
Cara Seymour,987
Maxim Gaudette,988
Ron Leibman,989
Veronica Hart,990
Albert Grossman,991
Susan Spano,992
Timothy Busfield,993
Victor Wong,994
Flora Montgomery,995
Desiree Zurowski,996
Usvaldo Panameno,997
Carol Coale,998
Anne Tenney,999
Hande Doğandemir,1000
Adele Mara,1001
Audrey Tautou,1002
Michael Massee,1003
Lisa Bonet,1004
Noel Appleby,1005
May Robson,1006
Rick Yune,1007
Jerry Springer,1008
Shay Astar,1009
Julie Entwisle,1010
Rima Te Wiata,1011
Maria Ouspenskaya,1012
Tony Britton,1013
Harriet Andersson,1014
Jayne Brook,1015
Sinead Matthews,1016
Charles Cyphers,1017
Shawn Ku,1018
Ronnie Spector,1019
Phylicia Rashād,1020
Raúl Juliá,1021
John Dehner,1022
Jimmy Fallon,1023
Seth Ginsberg,1024
Scott Coffey,1025
Shari Headley,1026
Roberto Benigni,1027
Christine Baranski,1028
Pascal Greggory,1029
Pilar Padilla,1030
Howard Rollins,1031
Thomas Dekker,1032
Eric Savin,1033
T.R. Knight,1034
Ernest Ndhlovu,1035
Alice Bag,1036
Terele Pávez,1037
Arnold Schwarzenegger,1038
Jane Galloway Heitz,1039
Laura Poitras,1040
Paul Gross,1041
Mary Tsoni,1042
Arielle Dombasle,1043
Frank Williams,1044
Zizi Jeanmaire,1045
Beau Starr,1046
Ge You,1047
Christopher Byers,1048
Carlos Leon,1049
Eugene Pallette,1050
Alana Allen,1051
Megan Mullally,1052
Rachelle Lefevre,1053
Angela Rodriguez,1054
Des McAleer,1055
Yuusaku Yara,1056
Jessie Ralph,1057
Marie-Christine Barrault,1058
Dougray Scott,1059
Beverly Washburn,1060
Luis Oliva,1061
Mia Drake Inderbitzin,1062
Julia Roberts,1063
Amerigo Fontani,1064
Daryl Hannah,1065
Ana Torrent,1066
John Ratzenberger,1067
Martin Mull,1068
Vittorio De Sica,1069
Tony Cetera,1070
Ken Shapiro,1071
Roger Jacquet,1072
Essence Atkins,1073
Nick Broomfield,1074
Jenny Seagrove,1075
Kate Winslet,1076
Peter Falk,1077
Gary Basaraba,1078
Teddy Robin Kwan,1079
Leonor Silveira,1080
Tim Dutton,1081
Kate McKinnon,1082
Rashida Jones,1083
Hollis McLaren,1084
Boyd Holbrook,1085
Oksana Akinshina,1086
Mandy-Rae Cruikshank,1087
Tim Conway,1088
Peter Cushing,1089
Renji Ishibashi,1090
Austin Butler,1091
Tom Everett Scott,1092
Philip Ettinger,1093
Siu Ping-Lam,1094
Julie Adams,1095
Hal Blaine,1096
Sara Rivas,1097
Siri Howard,1098
Shigeki Hosokawa,1099
Jung Woo-sung,1100
Neil Patrick Harris,1101
Peter Rowen,1102
Géraldine Maillet,1103
Richard Dix,1104
Paul Anka,1105
Dorothée Berryman,1106
Jerry Nelson,1107
Louise Troy,1108
Helen Hughes,1109
Corin Redgrave,1110
Martin Basch,1111
Kim Richards,1112
Jon Stewart,1113
Sisqó,1114
Gérard Buhr,1115
Colin Blakely,1116
Jamie Blanks,1117
Khalifa Natour,1118
Jerry Desmonde,1119
Miori Takimoto,1120
Jeremy Strong,1121
Josephine Chaplin,1122
Ken Sagoes,1123
Lara Flynn Boyle,1124
Akosua Busia,1125
Jean Yanne,1126
Rita Maiden,1127
Macdonald Carey,1128
Lorenzo Quinteros,1129
Allyson Sereboff,1130
Maria Grazia Cucinotta,1131
Jack Hawkins,1132
Dane Clark,1133
Nazanin Boniadi,1134
Brahim Hadjadj,1135
Josh Henderson,1136
Gottfried John,1137
Marie-Pascale Elfman,1138
Jimmy Dean,1139
Adrian Scarborough,1140
Lisa Vidal,1141
Juan Ferrara,1142
Danny Pino,1143
Yacef Saadi,1144
Danny Trejo,1145
Mona Freeman,1146
Jay Rodan,1147
Christopher Plummer,1148
Mike Colter,1149
Choo,1150
Chris O'Dowd,1151
Ian Carmichael,1152
Philip Jackson,1153
Robert Lowery,1154
Thom Sharp,1155
Chris Stafford,1156
John Randolph Jones,1157
Elize Francis Stolk,1158
Sullivan Stapleton,1159
Alex Reid,1160
Liliane Brousse,1161
John Barkworth,1162
Nick Offerman,1163
Melissa Sagemiller,1164
Nick Robinson,1165
Juanita Hall,1166
Keene McRae,1167
Sonny Bono,1168
Jennifer Carpenter,1169
Ingrid Thulin,1170
Derek Tsang,1171
Nick Stabile,1172
Sho Aikawa,1173
Judith Chapman,1174
Bobby Beshro,1175
Gregg Turkington,1176
Trevor Morgan,1177
Jonas Rimeika,1178
André Bonzel,1179
Malcolm Smith,1180
Gerald R. Molen,1181
Shirley Anne Field,1182
Daniel Hendler,1183
Stepin Fetchit,1184
Scott Thompson,1185
Liz McCartney,1186
Shannon Lucid,1187
Alice Evans,1188
Karl Urban,1189
Zac Efron,1190
Walter Abel,1191
Quinn Cummings,1192
Marc Platt,1193
Mukesh Rishi,1194
Shirley Jean Rickert,1195
Michael Learned,1196
Claire Benito,1197
Heather O'Rourke,1198
Eileen Heckart,1199
Divine,1200
Barbara Rhoades,1201
Vanessa Ferlito,1202
Reena Shah,1203
Carrie Mullan,1204
Ofelia Guilmáin,1205
Ken Berry,1206
Ralph Brown,1207
Ed Harris,1208
Tomas von Brömssen,1209
John Ireland,1210
Orri P. Dyrason,1211
Mika Kanai,1212
Kevin Hart,1213
Jimmy Durante,1214
Patrick Mofokeng,1215
Rob Morrow,1216
Atsuko Tanaka,1217
Christopher St. John,1218
Kate Graham,1219
Molly Ringwald,1220
John Boles,1221
Barbara Parkins,1222
Susan Chuang,1223
Kim Tae-woo,1224
Phillip Reed,1225
Thomas F. Duffy,1226
Fann Wong,1227
Dorothy Malone,1228
Andy Serkis,1229
Kevin Bacon,1230
Yuko Takeuchi,1231
Waqar Siddiqui,1232
Ernst Deutsch,1233
Anne Dudek,1234
Hanna Verboom,1235
Cassie Ventura,1236
Karen Seacombe,1237
Caitlin Clarke,1238
Austin Nichols,1239
Audrey Wasilewski,1240
Els Dottermans,1241
Darren McGavin,1242
Diane Franklin,1243
Emily Meade,1244
Merlin Rose,1245
Peggy Wood,1246
Guy Boyd,1247
Jaason Simmons,1248
Olivia de Havilland,1249
Leland Orser,1250
Benny Hill,1251
Delaney Rose Stein,1252
Darren Boyd,1253
Allison Roddan,1254
John Hines,1255
Jack Kehler,1256
Shalom Sharon Raginiano,1257
Eric Geleynse,1258
Emmanuel Kauffman,1259
Magali Noël,1260
Russell Wong,1261
Tamala Jones,1262
Leelee Sobieski,1263
Macha Méril,1264
Florian Lukas,1265
John Kassir,1266
Yoshio Inaba,1267
Zach Braff,1268
Baard Owe,1269
Jerzy Zass,1270
Yaya DaCosta,1271
Joey Dudding,1272
Mariah Carey,1273
John Shepherd,1274
David Costabile,1275
